idx,formula,regime,a_site,is_train,is_holdout,er_measured,er_predicted,ensemble_std,er_cm,delta_lst,delta_tilt,delta_res,sigma_conf,has_cm,cm_approx,gii,gii_norm,tolerance_factor,chi_A,chi_B,d0_per_field,d0_B_fraction,alpha_total,a_off_centering_frac,phase_transition,ordering_proxy,soft_mode_tolerance_weighted,RE_x_chi_A,f_lst
362,CaMg0.267Ta0.533Ti0.200O3,III,Ca,True,False,28.7,27.312344,1.5457376,20.562836,6.7450852,-0.0008737144,0.0052961586,0.26389915,True,False,0.56791353,0.48709995,0.9431027572826284,1.0,1.45727,0.07539536300278482,0.7330000000000001,12.0579,0.0,0.0,1.009844494799268,0.33942268234601797,0.0,0.32802309953743736
363,CaMg0.233Ta0.467Ti0.300O3,III,Ca,True,False,33.6,32.531513,1.8086219,21.39584,11.107264,-0.0007329908,0.029138792,0.26103684,True,False,0.5592938,0.4797068,0.9459668677195602,1.0,1.46773,0.07764676303445822,0.767,12.0671,0.0,0.0,1.0561928135730936,0.4163200184833784,0.0,0.519131943405821
364,CaMg0.200Ta0.400Ti0.400O3,III,Ca,True,False,39.4,39.797386,1.6984206,22.255766,17.482685,-0.00062428636,0.05956173,0.25807983,True,False,0.5503244,0.4720137,0.9488112538938004,1.0,1.4780000000000002,0.07979489876218117,0.8,12.074,0.0,0.0,1.0549201679861442,0.49338185202477625,0.0,0.7855350833577239
365,Sr0.2Ca0.488Nd0.208Ti0.76Al0.32O3,II,Ca,True,False,68.7,67.283104,2.1712766,22.393185,44.7416,-0.00059059856,0.14891453,0.20369267,True,False,0.37112427,0.3183136,0.9785846883185844,1.0213392857142856,1.5607407407407408,0.06518318690913198,0.7037037037037037,11.60272,0.0,0.0,0.684217780951003,0.6886336695575223,0.0,1.9980007310259795
366,Sr0.2Ca0.488Nd0.208Ti0.68Al0.4267O3,II,Ca,True,False,57.5,55.158092,1.9225854,21.044855,33.99542,-0.0007961934,0.118621804,0.19708323,True,False,0.34707624,0.2976876,0.9816760228055248,1.0213392857142856,1.566989247311828,0.05712585351915936,0.6144393241167435,11.452613,0.0,0.0,0.7506782854628347,0.6031803519542395,0.0,1.6153791508660909
367,Ba3LiTa3Ti5O21,Ib,Ba,False,True,49.4,43.781796,3.5589166,0.0,53.18519,-0.0005437353,0.7123765,0.9922495,False,True,0.4968052,0.42611024,1.0064610611128435,0.9125,1.525,0.08765954156350779,1.0,83.47,0.25,0.0,0.5880562116959841,0.7327349674292778,0.0,
368,Ba3LiNb3Ti5O21,Ib,Ba,False,True,54.9,42.311543,3.0218701,0.0,63.870502,-0.0005957842,0.8175114,0.9921981,False,True,0.492919,0.42277706,1.0064610611128435,0.9125,1.5625,0.08765954156350779,1.0,81.72999999999999,0.25,0.0,0.5880562116959841,0.8445080980540828,0.0,
369,Pb0.2Ca0.15La0.5Mg0.5Nb0.5O3,III,Other,True,False,50.0,49.47461,1.401344,13.999476,35.289497,-0.000321001,0.18595208,0.22188103,True,False,0.4344533,0.37263098,0.9474750931170424,1.3717647058823532,1.455,0.06224690431519699,0.5,11.806999999999999,0.23529411764705885,0.0,0.6931471805599453,0.2842425279351127,1.3717647058823532,2.520772706064141
370,La0.66Ni0.01TiO3,II,Other,True,False,51.4,48.470398,2.6214066,19.706964,28.697397,-0.0014560499,0.067488216,0.21127847,True,False,0.3980197,0.34138185,0.9729655280298236,1.1,1.5436633663366337,0.09115584757290618,0.9900990099009901,11.6775,0.0,0.0,0.05678043249708936,0.9633322059701224,1.1,1.4562058874213197
371,La0.6533Ni0.02TiO3,II,Other,True,False,63.3,61.085583,2.5415704,19.516184,41.4662,-0.0005719986,0.10377157,0.21151218,True,False,0.39883703,0.3420829,0.972565473127012,1.1,1.5472549019607842,0.09080811848209601,0.9803921568627451,11.668197,0.0,0.0,0.09843913995066628,0.9534955618892275,1.1,2.124708395862634
372,La0.6467Ni0.03TiO3,II,Other,True,False,69.4,64.837,1.6488984,19.335083,45.38563,-0.0005299257,0.11681382,0.21175365,True,False,0.3996807,0.3428065,0.9721735056135404,1.1,1.5507766990291263,0.09046303225017735,0.970873786407767,11.659303,0.0,0.0,0.13413028906079577,0.9438577724403305,1.1,2.3473201537329835
373,La0.6333Ni0.05TiO3,II,Other,True,False,59.6,61.442436,0.605224,18.977993,42.35319,-0.00054576114,0.11179867,0.2122571,True,False,0.4014375,0.3443133,0.9714128712389736,1.1,1.5576190476190475,0.08978066875235864,0.9523809523809523,11.640697,0.0,0.0,0.19286218626851523,0.9251551154656891,1.1,2.2317001592318007
374,La0.6167Ni0.075TiO3,II,Other,True,False,58.0,57.999084,0.60831517,18.562912,39.330616,-0.00056950824,0.10612408,0.21291868,True,False,0.40374148,0.34628943,0.970503443867462,1.1,1.565813953488372,0.08894205530918828,0.9302325581395349,11.618053,0.0,0.0,0.2530369754479396,0.9027939012720578,1.1,2.1187740371769257
375,La0.5667Ni0.15TiO3,II,Other,True,False,53.3,51.30893,0.85792875,17.44804,33.766605,-0.0006360917,0.09491785,0.21504712,True,False,0.41111854,0.35261673,0.9680211013526424,1.1,1.5882608695652176,0.08651765148327568,0.8695652173913044,11.549303,0.0,0.0,0.38434413537016526,0.8417574794370805,1.1,1.9352663680275837
376,Sr0.2Ca0.488Nd0.208Ti0.84Al0.2133O3,II,Ca,True,False,80.1,80.37158,3.5244203,23.843128,56.346428,-0.00046573515,0.18248841,0.21041441,True,False,0.3949924,0.33878535,0.975357535846328,1.0213392857142856,1.5541754485901456,0.07358509908558836,0.7974935915693535,11.752827,0.0,0.0,0.5673061918148575,0.7778413843263225,0.0,2.3632145916425062
377,La0.5333Ni0.2TiO3,II,Other,True,False,50.7,47.926254,1.3958696,16.797724,31.040188,-0.00068797765,0.089031324,0.21653041,True,False,0.4162283,0.35699937,0.9665446385843356,1.1,1.6016666666666668,0.08497349949532136,0.8333333333333334,11.503197,0.0,0.0,0.447223718430258,0.8054538654869464,1.1,1.8478805819169313
378,La4Ti9O24,II,Other,True,False,37.0,40.558052,1.9762187,0.0,45.225098,-0.00042796886,0.5610469,0.99081916,False,True,0.3972313,0.34070563,0.973373923229362,1.1,1.54,0.09150625,1.0,90.97,0.0,0.0,-0.0,0.9733739232293621,1.1,
379,Nd2Ti2O7,III,Other,True,False,36.0,42.358948,1.7405434,0.0,36.190773,-0.0004044456,0.5172974,0.99450463,False,True,0.69858056,0.5991732,0.9416334692110134,1.14,1.54,0.09150625,1.0,26.689999999999998,0.0,0.0,-0.0,0.9416334692110134,1.14,
380,Nd4Ti9O24,III,Other,True,False,37.5,40.33302,2.1288352,0.0,36.45415,-0.0003948464,0.5778543,0.99450463,False,True,0.69858056,0.5991732,0.9416334692110134,1.14,1.54,0.09150625,1.0,88.13,0.0,0.0,-0.0,0.9416334692110134,1.14,
381,Pb0.2Ca.0667Nb0.5333Ti0.2O3,III,Ca,True,False,51.67,48.274757,2.3406615,0.0,50.814857,-0.00032093035,0.9160572,0.99889266,False,True,0.4691347,0.40237725,0.962912798106914,1.2216666666666667,1.5836356198008998,0.08432949370723022,1.0,12.475232,0.16666666666666669,1.0,0.585964777509158,0.6827974863761531,0.0,
382,Na0.15La0.15Li0.35Sm0.35TiO3,III,Other,True,False,117.0,117.640175,2.125683,22.049404,92.84596,-0.00026465705,2.7450643,0.8055278,True,False,0.8284989,0.71060425,0.9231182043669766,1.057,1.54,0.09150625,1.0,10.9705,0.5,1.0,-0.0,0.9231182043669766,1.057,4.210814949918828
383,CaFe0.27Nb0.27Ti0.46O3,III,Ca,True,False,60.0,59.407623,2.4287822,23.073256,36.212833,-0.00059412915,0.12213485,0.26030993,True,False,0.55709493,0.4778208,0.9566584769540256,1.0,1.6345,0.07108167721906974,0.73,11.9769,0.0,0.0,1.1430760682541603,0.595041572665404,0.0,1.5694721629231696
384,CaAl0.23Ta0.23Ti0.54O3,II,Ca,True,False,47.0,46.260754,0.63507956,24.133062,22.073227,-0.0016586126,0.05612101,0.24037424,True,False,0.49514413,0.42468557,0.9702158694264454,1.0,1.5469000000000002,0.06924744189308356,0.77,11.7865,0.0,0.0,1.083516754961602,0.5908614644807053,0.0,0.9146467613599966
385,CaZn0.2333Nb0.4667Ti0.3O3,III,Ca,True,False,51.0,49.90335,1.5195085,19.622442,30.165888,-0.0005706899,0.115595125,0.26893538,True,False,0.58293587,0.49998462,0.9438056636210208,1.0,1.5936649999999999,0.07801523319214386,0.7666999999999999,11.9637,0.0,0.0,1.1346530455603028,0.5474261610134644,0.0,1.5373156919001212
386,Ca0.58La0.21Na0.21Fe0.29Nb0.29Ti0.42O3,III,Ca,True,False,58.9,57.352345,2.5998173,20.243002,36.945663,-0.0006187476,0.16429956,0.23842101,True,False,0.48889083,0.4193221,0.9610790922089958,1.0063,1.6415,0.06946407999065275,0.71,11.876,0.21,0.0,1.1624890215774346,0.5708809807721434,0.0,1.825107906426132
387,CaMg0.22Nb0.44Ti0.34O3,III,Ca,True,False,43.9,45.75375,1.834373,18.700014,26.969645,-0.0005549697,0.08464586,0.24915516,True,False,0.5228378,0.44843847,0.9470951656895636,1.0,1.5158,0.0785067423428335,0.78,11.8142,0.0,0.0,1.139737408878379,0.5720454800764965,0.0,1.4422259256062588
388,Ca0.6La0.2Na0.2Mg0.2Nb0.4Ti0.4O3,III,Ca,True,False,52.3,53.097748,2.2728868,17.596064,35.35573,-0.0004939741,0.14644812,0.22622642,True,False,0.44902435,0.3851286,0.9536591946071262,1.006,1.5180000000000002,0.07979489876218117,0.8,11.756,0.2,0.0,1.1330624026517846,0.6103418845485608,0.0,2.0092976474738897
389,La2Ti2O7,II,Other,True,False,47.0,43.24421,1.6610029,0.0,46.59473,-0.0004405436,0.5128055,0.99081916,False,True,0.3972313,0.34070563,0.973373923229362,1.1,1.54,0.09150625,1.0,28.11,0.0,0.0,-0.0,0.9733739232293621,1.1,
390,SrLa3PrTi5O17,II,Other,True,False,57.0,58.555836,1.1951889,0.0,55.477547,-0.00041022446,0.7610136,0.9904059,False,True,0.37132746,0.31848788,0.9747846100746222,1.076,1.54,0.09150625,1.0,68.91999999999999,0.0,0.0,-0.0,0.9747846100746222,1.076,
391,CaMg0.3333Nb0.6667O3,III,Ca,True,False,28.0,25.514542,1.5832919,15.697104,9.779216,-0.00073396356,0.038955472,0.2544877,True,False,0.5393377,0.46259043,0.9374879421382192,1.0,1.5033429999999999,0.07074259934967805,0.6667,11.656723999999999,0.0,0.0,0.6364910608887524,0.37501392661413036,0.0,0.6229949167693608
392,CaTi0.34Mg0.22Nb0.44O3,III,Ca,True,False,48.0,45.095497,1.376709,18.700014,26.310705,-0.00059313345,0.08537074,0.24915516,True,False,0.5228378,0.44843847,0.9470951656895636,1.0,1.5158,0.0785067423428335,0.78,11.8142,0.0,0.0,1.1240168928938497,0.5720454800764965,0.0,1.406988518832125
393,CaMg0.183Ta0.367Ti0.450O3,III,Ca,True,False,45.1,44.18327,1.5843264,22.734596,21.372334,-0.0005838614,0.07692286,0.25662962,True,False,0.54590094,0.46821973,0.9502585134318872,1.0,1.48323,0.08086149967732277,0.817,12.0786,0.0,0.0,1.0379901025321652,0.5322397933732,0.0,0.9400797797330552
394,CaMg0.167Ta0.333Ti0.500O3,III,Ca,True,False,47.8,48.95201,1.541938,23.187603,25.669285,-0.0005511522,0.09567468,0.25509393,True,False,0.54119897,0.46418685,0.951672796975794,1.0,1.48827,0.08188068694704398,0.833,12.0809,0.0,0.0,1.0116348139339553,0.5709085109057789,0.0,1.1070262415653744
395,CaMg0.133Ta0.267Ti0.600O3,III,Ca,True,False,59.9,59.711823,1.9473574,24.251675,35.323982,-0.0004976653,0.13666435,0.25216734,True,False,0.5321865,0.45645684,0.9545892771383796,1.0,1.4987300000000001,0.08393579452574661,0.867,12.0901,0.0,0.0,0.9273856600060894,0.6492161673818119,0.0,1.4565584439012977
396,CaMg0.100Ta0.200Ti0.700O3,III,Ca,True,False,73.1,71.48375,2.3753152,25.361927,45.93893,-0.00045268112,0.18334869,0.24913368,True,False,0.5227708,0.448381,0.9574858317030592,1.0,1.509,0.08590278572126124,0.8999999999999999,12.097,0.0,0.0,0.8018185525433373,0.7276892320943251,0.0,1.8113343674555957
397,CaMg0.067Ta0.133Ti0.800O3,III,Ca,True,False,95.0,93.66245,2.533442,26.578526,66.798195,-0.00041910572,0.2861663,0.24607591,True,False,0.5132025,0.44017422,0.9604000180687334,1.0,1.5192700000000001,0.08781511168696719,0.933,12.1039,0.0,0.0,0.6279350572951072,0.8066399751759293,0.0,2.5132392593930906
398,CaMg0.033Ta0.067Ti0.900O3,III,Ca,True,False,121.7,118.96185,2.646978,27.984966,90.37938,-0.00038664756,0.5978939,0.24310055,True,False,0.50381476,0.43212235,0.9633703175567788,1.0,1.5297300000000003,0.08969833069976046,0.9670000000000001,12.1131,0.0,0.0,0.3885008369626688,0.8863970291839922,0.0,3.2295690478952164
399,Ba0.8Sr0.2La4Ti4O15,Ib,Other,True,False,46.8,46.762806,0.9693131,32.54798,13.9894285,-0.013750101,0.23914814,0.80292845,True,True,0.23592061,0.20234932,0.9886093411581696,1.0604,1.54,0.09150625,1.0,63.269999999999996,0.0,0.0,-0.0,0.9886093411581697,1.0604,0.4298094228889166
400,Ba0.6Sr0.4La4Ti4O15,Ib,Other,True,False,45.7,46.34574,0.87182164,32.71247,13.412257,-0.017243687,0.23826072,0.809144,True,True,0.25909817,0.22222874,0.9862111735212278,1.0628000000000002,1.54,0.09150625,1.0,63.07,0.0,0.0,-0.0,0.9862111735212278,1.0628000000000002,0.41000441116185965
401,Ba0.4Sr0.6La4Ti4O15,II,Other,True,False,45.4,44.80736,1.7133003,32.8765,11.702621,-0.011525793,0.2397662,0.8154677,True,True,0.28327948,0.24296907,0.9838130058842858,1.0652000000000001,1.54,0.09150625,1.0,62.87,0.0,0.0,-0.0,0.9838130058842858,1.0652000000000001,0.35595702097242715
402,Ba0.2Sr0.8La4Ti4O15,II,Other,True,False,46.1,44.133717,1.659808,33.040012,11.362315,-0.024678973,-0.24393182,0.8218519,True,True,0.30835104,0.26447296,0.981414838247344,1.0676,1.54,0.09150625,1.0,62.67,0.0,0.0,-0.0,0.9814148382473439,1.0676,0.34389560754396825
403,Ba0.8Ca0.2La4Ti4O15,Ib,Other,True,False,47.7,46.384724,0.9626975,32.084854,14.076324,-0.01234954,0.23589465,0.80656654,True,True,0.24941844,0.21392642,0.9871986543129097,1.0624000000000002,1.54,0.09150625,1.0,63.053999999999995,0.0,0.0,-0.0,0.9871986543129097,1.0624000000000002,0.43872177196131235
404,CaTi0.2Mg0.2667Nb0.5333O3,III,Ca,True,False,36.0,36.9869,1.3322998,17.337528,19.573027,-0.0006324091,0.07697697,0.2513043,True,False,0.52951556,0.45416597,0.9431137751814406,1.0,1.5106570000000001,0.07540679352157373,0.7333000000000001,11.749276,0.0,0.0,1.009636859955122,0.49040030081884545,0.0,1.1289398926998129
405,Ba0.6Ca0.4La4Ti4O15,II,Other,True,False,48.9,45.086437,1.7380196,31.780712,13.0637,-0.0072916537,0.24931721,0.8165866,True,True,0.28762367,0.24669509,0.9833897998307078,1.0668000000000002,1.54,0.09150625,1.0,62.638,0.0,0.0,-0.0,0.9833897998307078,1.0668000000000002,0.41105749927817853
406,Ba0.2Ca0.8La4Ti4O15,II,Other,True,False,49.5,44.414196,1.8485651,31.155907,13.004924,-0.0077664317,0.2611338,0.83689946,True,True,0.37037215,0.31766853,0.975772090866304,1.0756000000000001,1.54,0.09150625,1.0,61.806,0.0,0.0,-0.0,0.975772090866304,1.0756000000000001,0.4174143927185301
407,Ba0.2Sr0.8La4Ti4O15,II,Other,True,False,40.8,44.44417,1.6912891,33.040012,11.177338,-0.014306475,0.24112591,0.8218519,True,True,0.30835104,0.26447296,0.981414838247344,1.0676,1.54,0.09150625,1.0,62.67,0.0,0.0,-0.0,0.9814148382473439,1.0676,0.338297032095509
408,Ba0.2Sr0.8La4Ti4.20O15,II,Other,True,False,46.4,44.56883,1.6232529,36.927467,7.4982047,-0.06678679,0.20994231,0.8218519,True,True,0.30835104,0.26447296,0.981414838247344,1.0676,1.54,0.09150625,1.0,63.256,0.0,0.0,-0.0,0.9814148382473439,1.0676,0.20305223480397394
409,SrGa0.5Nb0.5O3,Ib,Sr,True,False,33.4,33.412437,1.1913157,21.268236,12.112813,-0.004308193,0.03569533,0.15256909,True,False,0.16637975,0.14270405,0.9892528367338892,0.95,1.705,0.049971511996953155,0.5,12.54,0.0,0.0,0.7958356517540113,0.29677585102016674,0.0,0.5695259823146592
410,SrGa0.45Nb0.45Ti0.1O3,Ib,Sr,True,False,36.6,36.586903,1.3057591,22.446556,14.1051235,-0.004924237,0.0401484,0.15218408,True,False,0.16464217,0.14121373,0.9904726306139556,0.95,1.6885,0.054466488261381174,0.55,12.606,0.0,0.0,1.089495500472495,0.36647487332716355,0.0,0.6283869783854592
411,SrGa0.4Nb0.4Ti0.2O3,Ib,Sr,True,False,40.4,40.61205,1.365419,23.755257,16.820631,-0.005381572,0.041543026,0.15186173,True,False,0.16318437,0.13996339,0.9916954363307628,0.95,1.6720000000000004,0.05888007890083455,0.6000000000000001,12.672,0.0,0.0,1.2307401959838349,0.43634599198553564,0.0,0.7080803630118587
412,SrGa0.35Nb0.35Ti0.3O3,Ib,Sr,True,False,46.6,45.369404,1.3284369,25.217237,20.113718,-0.0053272075,0.043774184,0.15160483,True,False,0.16202085,0.13896543,0.9929212650530506,0.95,1.6554999999999997,0.06321447442563492,0.6499999999999999,12.738,0.0,0.0,1.278745216521331,0.5063898451770558,0.0,0.7976178357684467
413,CaTi0.8Mg0.0667Nb0.1333O3,III,Ca,True,False,109.0,106.242004,3.9330606,25.118963,80.73442,-0.00040768972,0.38902265,0.24258855,True,False,0.50219154,0.43073013,0.960411443830448,1.0,1.5326570000000004,0.08782264425172358,0.9333,12.027276,0.0,0.0,0.6277283496042103,0.8451428623419175,0.0,3.2140825240277633
414,CaTi0.6Mg0.1333Nb0.2667O3,III,Ca,True,False,68.0,66.2987,2.284503,21.870686,44.26281,-0.00046518943,0.16566816,0.24534681,True,False,0.51090926,0.43820733,0.9545779894855208,1.0,1.525343,0.08392710202813872,0.8667,11.934724,0.0,0.0,0.9275942231709025,0.7254983635687855,0.0,2.0238418676030556
415,CaTi0.4Mg0.2Nb0.4O3,III,Ca,True,False,54.0,49.471405,1.5129329,19.349237,30.007135,-0.00055694126,0.11559112,0.24825418,True,False,0.5200268,0.44602746,0.9488112538938004,1.0,1.5180000000000002,0.07979489876218117,0.8,11.842,0.0,0.0,1.0549201679861442,0.6072392024920322,0.0,1.550817481846959
416,Ba0.4Ca0.6La4Ti4O15,II,Other,True,False,48.9,44.791283,1.7801795,31.470963,13.071424,-0.007293973,0.2561918,0.826743,True,True,0.32803854,0.28135896,0.979580945348506,1.0712000000000002,1.54,0.09150625,1.0,62.222,0.0,0.0,-0.0,0.9795809453485059,1.0712000000000002,0.41534871366980414
417,La6ZnTi5O18,III,Other,True,False,40.8,41.80642,0.39725488,45.3643,0.8016834,-4.3614035,0.0018369496,0.8538295,True,True,0.44593492,0.38247877,0.9625719931318722,1.1,1.5583333333333333,0.08577303674667604,0.8333333333333334,77.41,0.0,0.0,0.5339984697674721,0.8021433276098936,1.1,0.01767212102909116
418,Sr2La4Ti5O18,II,Other,True,False,48.0,43.5552,1.709626,34.65437,8.763672,-0.044230036,0.18138751,0.8180448,True,True,0.29331693,0.25157818,0.9827785021977616,1.05,1.54,0.09150625,1.0,75.66999999999999,0.0,0.0,-0.0,0.9827785021977617,1.05,0.2528879330370167
419,CaLi0.3Nb0.6Sn0.1O3,III,Ca,True,False,25.2,23.419327,0.5847739,0.0,24.319748,-0.00035176618,0.4707114,0.9956377,False,True,0.8338421,0.71518713,0.9241087387818824,0.9953846153846153,1.6514285714285717,0.07348997952441368,0.8571428571428572,11.306000000000001,0.23076923076923075,0.0,0.3493583452086447,0.47525592280211093,0.0,
420,CaLi0.2833Nb0.5667Sn0.15O3,III,Ca,True,False,24.8,23.651787,1.6065547,0.0,22.925983,-0.00036434995,0.4474826,0.9957495,False,True,0.8490547,0.72823495,0.9235782490046318,0.9955848203849449,1.6753453327752197,0.06929597589299176,0.7907074089577228,11.345766999999999,0.2207589807527468,0.0,0.43701524563071437,0.43816809854409783,0.0,
421,CaLi0.2667Nb0.5333Sn0.2O3,III,Ca,True,False,23.3,24.104858,1.2891353,0.0,22.45367,-0.00037826688,0.44178075,0.99585134,False,True,0.86324245,0.74040383,0.9231360744302164,0.9957890581826794,1.6981862811945996,0.06511337924136207,0.7272603300150006,11.385233,0.21054709086602985,0.0,0.4991551808411346,0.40281614768332275,0.0,
422,CaLi0.2333Nb0.4667Sn0.3O3,III,Ca,True,False,22.6,23.670324,1.5554612,0.0,19.852118,-0.0004088417,0.40262228,0.99602586,False,True,0.8884006,0.761982,0.9225345910672564,0.9962166545041757,1.740863440719969,0.056793426064104174,0.6087126646667537,11.464767,0.18916727479121057,0.0,0.5701618614146864,0.3369350935054821,0.0,
423,CaLi0.3Nb0.6Sn0.1O3,III,Ca,True,False,25.4,23.161327,0.676963,0.0,24.266771,-0.00035188528,0.4685287,0.9956377,False,True,0.8338421,0.71518713,0.9241087387818824,0.9953846153846153,1.6514285714285717,0.07348997952441368,0.8571428571428572,11.306000000000001,0.23076923076923075,0.0,0.3493583452086447,0.47525592280211093,0.0,
424,CaLi0.2833Nb0.5667Sn0.15O3,III,Ca,True,False,24.9,23.326775,1.6363289,0.0,22.868572,-0.00036451675,0.44524294,0.9957495,False,True,0.8490547,0.72823495,0.9235782490046318,0.9955848203849449,1.6753453327752197,0.06929597589299176,0.7907074089577228,11.345766999999999,0.2207589807527468,0.0,0.43701524563071437,0.43816809854409783,0.0,
425,CaLi0.2667Nb0.5333Sn0.2O3,III,Ca,True,False,23.9,23.876226,1.3446007,0.0,22.404325,-0.00037850515,0.4395488,0.99585134,False,True,0.86324245,0.74040383,0.9231360744302164,0.9957890581826794,1.6981862811945996,0.06511337924136207,0.7272603300150006,11.385233,0.21054709086602985,0.0,0.4991551808411346,0.40281614768332275,0.0,
426,CaLi0.2333Nb0.4667Sn0.3O3,III,Ca,True,False,23.5,23.360987,1.570312,0.0,19.795504,-0.00040922296,0.40021712,0.99602586,False,True,0.8884006,0.761982,0.9225345910672564,0.9962166545041757,1.740863440719969,0.056793426064104174,0.6087126646667537,11.464767,0.18916727479121057,0.0,0.5701618614146864,0.3369350935054821,0.0,
427,CaLa0.5Nb0.5O3,III,Ca,True,False,23.3,22.96106,1.1399642,13.186139,9.631631,-0.00034658716,0.14363496,0.5,True,False,1.982717,1.0,0.8664904205953222,1.0,1.35,0.0665607499633807,0.5,12.754999999999999,0.0,0.0,0.7958356517540113,0.25994712617859667,0.0,0.730436028317311
428,CaPr0.5Nb0.5O3,III,Ca,True,False,24.2,24.237309,0.92295665,12.905377,11.185444,-0.00033431296,0.1468212,0.5,True,False,1.7704278,1.0,0.8747054539282801,1.0,1.365,0.06549670598600167,0.5,12.504999999999999,0.0,0.0,0.7958356517540113,0.262411636178484,0.0,0.8667274113727945
429,CaNd0.5Nb0.5O3,III,Ca,False,True,24.5,24.275274,0.87091786,12.56534,11.557547,-0.00033171475,0.15271917,0.5,True,False,1.6122003,1.0,0.8760897944612888,1.0,1.37,0.0653095665934298,0.5,12.399999999999999,0.0,0.0,0.7958356517540113,0.2628269383383866,0.0,0.9197958033765898
430,CaSm0.5Nb0.5O3,III,Ca,True,False,24.7,25.311762,0.7579405,12.642689,12.5125,-0.00033435944,0.15690657,0.5,True,False,1.4308014,1.0,0.881069841041901,1.0,1.385,0.06461682516217973,0.5,12.305,0.0,0.0,0.7958356517540113,0.2643209523125703,0.0,0.9897024280198617
431,CaEu0.5Nb0.5O3,III,Ca,True,False,25.0,25.637823,0.59522086,12.546246,12.937261,-0.000340961,0.15465951,0.5,True,False,1.3702426,1.0,0.8832790428316117,1.0,1.4,0.06429948062655297,0.5,12.235,0.0,0.0,0.7958356517540113,0.2649837128494835,0.0,1.0311658961573047
432,CaGd0.5Nb0.5O3,III,Ca,True,False,25.5,25.64396,0.7203958,12.500373,12.9851,-0.00034241387,0.15882982,0.5,True,False,1.3889229,1.0,0.8850948288949932,1.0,1.4,0.06403390577858643,0.5,12.184999999999999,0.0,0.0,0.7958356517540113,0.26552844866849795,0.0,1.0387770028942336
433,CaTb0.5Nb0.5O3,III,Ca,True,False,26.5,26.243296,0.556182,12.5991,13.488256,-0.0003493967,0.1562878,0.5,True,False,1.3268313,1.0,0.8881377861339173,1.0,1.4100000000000001,0.0635790498766044,0.5,12.139999999999999,0.0,0.0,0.7958356517540113,0.26644133584017515,0.0,1.0705729774348962
