sample_idx,feature_name,shap_value
2,f_66,-0.2901249738034503
2,f_67,0.23171648883688611
2,f_68,-0.9347994173921248
2,f_69,0.021156644710719853
2,f_70,-4.001617679794732
2,f_71,0.10439304392877626
2,f_72,-0.3832984817103554
2,f_73,-0.9627867335235228
2,f_74,0.1365155686445944
2,f_75,0.0
2,f_76,0.0
2,f_77,-0.3322504038629853
2,f_78,-0.27135611268532567
2,f_79,-1.0875374118772207
2,f_80,0.13282316103564162
2,f_81,-0.06385753198658324
2,f_82,-0.14683679121586568
2,f_83,-0.12571979026428115
2,f_84,-0.300253018049091
2,f_85,-0.1843387513600445
2,f_86,0.22358488534888374
2,f_87,0.05470371774833705
2,f_88,-0.08108738546749857
2,f_89,0.005184774685448161
2,f_90,-0.34303747833861037
2,f_91,-0.23830134872423983
2,f_92,0.047902600617001044
2,f_93,0.9179261302641222
2,f_94,0.08245048760883432
2,f_95,0.0
2,f_96,0.10980508988501024
2,f_97,0.05300305090668211
2,f_98,0.0014710170584952742
2,f_99,0.00030526621984710455
2,f_100,-0.17693494725343484
2,f_101,-0.15059088689735833
2,f_102,-0.10342580947039061
2,f_103,-3.8177114181549787
2,f_104,1.7345177125930786
2,f_105,-0.029204832196992356
2,f_106,-0.03101856858802737
2,f_107,-0.0027824967727065088
3,f_0,0.07005925643897137
3,f_1,-3.2635367808676454
3,f_2,-0.05565679877439704
3,f_3,-1.4527482371542806
3,f_4,0.06439416413747939
3,f_5,0.020176326819583975
3,f_6,0.7753041233974307
3,f_7,-1.328393782165636
3,f_8,0.6405278328408553
3,f_9,0.631776505985685
3,f_10,0.08587162082311678
3,f_11,0.3288513306690706
3,f_12,0.6875047096621413
3,f_13,-1.3364316171247321
3,f_14,-5.863270681780368
3,f_15,1.6565151622656458
3,f_16,-1.0709336316655331
3,f_17,-3.4044373242145114
3,f_18,-0.8030340892750454
3,f_19,-0.8354838525673248
3,f_20,-2.209035661806088
3,f_21,-2.1854297781303704
3,f_22,0.9210988674369398
3,f_23,0.1174599598190197
3,f_24,0.21733009566934305
3,f_25,0.38052788044955366
3,f_26,-3.410759847005979
