scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,scatter8_x,scatter8_y,ref_line_value,ref_line_label
,,1.044352998710259,16.64935,1.010406670978513,30.400692,0.9225345910672563,23.360987,,,,,,,,,,,,
,,1.0454815853087276,21.431713,0.9323042054641574,28.94727,0.8664904205953222,22.96106,,,,,,,,,,,,
,,1.0471790461852437,29.791616,0.9132256746565688,28.363132,0.8747054539282801,24.237309,,,,,,,,,,,,
,,1.0500204298823423,62.49587,0.8981141585732536,28.56314,0.8760897944612888,24.275274,,,,,,,,,,,,
,,1.0282084112905834,21.028946,0.9596820450361637,32.01398,0.881069841041901,25.311762,,,,,,,,,,,,
,,1.042715761008969,15.580315,0.952860482073256,29.903896,0.8832790428316117,25.637823,,,,,,,,,,,,
,,1.0421286319051621,14.962013,0.9797401060590766,29.888905,0.8850948288949932,25.64396,,,,,,,,,,,,
,,1.0420520985907014,14.9624,0.9915113255255614,139.33105,0.8881377861339173,26.243296,,,,,,,,,,,,
,,1.0420776084464776,14.901685,,,0.8903826196926194,28.065369,,,,,,,,,,,,
,,1.0415166799792068,14.372091,,,0.8926388299705784,28.53255,,,,,,,,,,,,
,,1.0414911975785417,14.367371,,,0.8928445071203412,29.249887,,,,,,,,,,,,
,,1.0420520985907014,15.031817,,,0.8949065036725822,28.81012,,,,,,,,,,,,
,,1.0420520985907014,15.132063,,,0.8994765925957012,29.142788,,,,,,,,,,,,
,,1.0431245889881924,18.689716,,,0.9139021605901604,23.325426,,,,,,,,,,,,
,,1.0430734679595728,21.348309,,,0.9254798128291631,25.12982,,,,,,,,,,,,
,,1.0430479093242058,22.18722,,,0.945608843463694,44.524113,,,,,,,,,,,,
,,1.04269021990031,15.525545,,,0.9376769163933542,42.195568,,,,,,,,,,,,
,,1.0282084112905834,19.730324,,,0.9336760542716822,38.68297,,,,,,,,,,,,
,,1.0285597467820917,21.809307,,,0.9409774552943859,45.011555,,,,,,,,,,,,
,,1.030041691697877,21.317411,,,0.9498190606019153,46.51523,,,,,,,,,,,,
,,1.0331997142580136,17.856176,,,0.9182334504507774,19.975422,,,,,,,,,,,,
,,1.031376275004445,18.25444,,,0.9225345910672563,17.45895,,,,,,,,,,,,
