scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.2651543,0.16957999999999984,0.9783643,1.8728200000000044,0.8538295,1.0064200000000056,,
,,0.2654049,0.4540129999999998,0.9954364,4.556127000000004,0.9956377,1.7806730000000002,,
,,0.26572526,0.0007839999999994518,0.9954364,1.3484600000000029,0.9957495,1.148213000000002,,
,,0.26611432,0.10535000000000139,0.20369267,1.4168960000000084,0.99585134,0.8048579999999994,,
,,0.22237618,3.1855350000000016,0.19708323,2.3419079999999965,0.99602586,1.0703239999999994,,
,,0.2738681,0.10234900000000025,0.21127847,2.9296019999999956,0.9956377,2.2386729999999986,,
,,0.25413924,0.47000500000000045,0.21151218,2.2144169999999974,0.9957495,1.5732249999999972,,
,,0.7446318,0.5428670000000011,0.21175365,4.563000000000002,0.99585134,0.023773999999999518,,
,,0.74162227,2.441522000000001,0.2122571,1.8424359999999993,0.99602586,0.1390129999999985,,
,,0.7375502,1.3965610000000002,0.21291868,0.0009159999999965862,0.5,0.3389400000000009,,
,,0.2738681,2.1913300000000007,0.21504712,1.9910700000000006,0.5,0.03730900000000048,,
,,0.73516506,1.6623900000000003,0.21041441,0.27158000000000015,0.5,0.22472600000000043,,
,,0.7340802,0.05065000000000097,0.21653041,2.7737460000000027,0.5,0.6117620000000024,,
,,0.733071,0.36828700000000225,0.99081916,3.5580520000000035,0.5,0.6378230000000009,,
,,0.7317053,1.408383999999998,0.24037424,0.7392460000000014,0.5,0.14395999999999987,,
,,0.72984636,1.404130000000002,0.99081916,3.7557899999999975,0.5,0.25670399999999916,,
,,0.2771923,0.7196850000000001,0.9904059,1.5558359999999993,0.5,3.9346309999999995,,
,,0.27604342,2.1379870000000007,0.8154677,0.5926399999999958,0.5,2.867449999999998,,
,,0.27077147,0.5624000000000002,0.8218519,1.9662830000000042,0.5,1.750112999999999,,
,,0.2725141,0.19831499999999913,0.8165866,3.813563000000002,0.49501872,1.6898799999999987,,
,,0.2731175,1.027909000000001,0.83689946,5.085804000000003,0.45157805,0.8572120000000005,,
,,0.2713569,0.03262900000000002,0.8218519,3.6441700000000026,0.38356704,6.274574000000001,,
,,0.27077147,0.5318170000000002,0.8218519,1.8311700000000002,0.99537677,4.470180000000003,,
,,0.27077147,0.3320629999999998,0.826743,4.108716999999999,0.9939373,10.675887000000003,,
,,0.26629317,0.5897159999999992,0.8180448,4.444800000000001,0.99455196,2.5044320000000013,,
,,0.26298743,0.15169099999999958,0.7942207,4.268556000000004,0.99484074,0.08296999999999599,,
,,0.7233376,1.81278,0.7926371,4.947833000000003,0.16845104,0.07499000000000322,,
,,0.27542374,0.07445500000000038,0.7910446,6.125084999999999,0.16845104,1.98067,,
,,0.13450766,0.6618189999999977,0.9869485,3.463329999999999,0.99464834,11.011555000000001,,
,,0.14094526,4.846335,0.14094599,3.791862000000002,0.9943137,10.515230000000003,,
,,0.2168783,0.23196300000000036,0.15852374,1.217373000000002,0.9975274,4.735576,,
,,0.15104914,1.485946999999996,0.9820138,0.6610660000000017,0.390958,1.4590400000000017,,
,,0.1561948,0.0961420000000004,0.76611924,2.162302999999998,0.28981596,1.2164460000000012,,
,,0.19355237,0.7782650000000011,0.75487757,1.106463999999999,0.45693964,1.4245780000000003,,
