line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y
,,,,34.599998474121094,41.79708480834961,39.70000076293945,32.160343170166016,,,,
,,,,25.0,33.069454193115234,28.299999237060547,28.633481979370117,,,,
,,,,23.799999237060547,44.948360443115234,27.100000381469727,30.158674240112305,,,,
,,,,17.0,27.370269775390625,36.0,27.968273162841797,,,,
,,,,19.0,22.922391891479492,34.29999923706055,27.452438354492188,,,,
,,,,20.0,25.66552734375,22.100000381469727,27.87997055053711,,,,
,,,,20.899999618530273,25.726886749267575,26.299999237060547,32.88915252685547,,,,
,,,,27.0,25.145936965942383,23.0,23.96573257446289,,,,
,,,,19.5,24.95667266845703,25.0,24.27474594116211,,,,
,,,,20.0,24.539703369140625,25.0,23.141462326049805,,,,
,,,,19.600000381469727,24.636375427246097,29.0,23.98227882385254,,,,
,,,,21.100000381469727,24.21670913696289,30.0,24.761314392089844,,,,
,,,,20.600000381469727,25.880226135253903,26.0,31.99378967285156,,,,
,,,,38.0,43.28472137451172,36.20000076293945,32.57011795043945,,,,
,,,,31.0,38.74701690673828,33.599998474121094,53.84244537353515,,,,
,,,,23.0,34.69134521484375,33.599998474121094,51.4783935546875,,,,
,,,,26.0,43.307716369628906,31.0,49.19373321533203,,,,
,,,,23.0,38.96770858764648,29.399999618530273,47.792598724365234,,,,
,,,,20.0,34.8553352355957,25.899999618530273,46.79389190673828,,,,
,,,,35.0,41.09423065185547,17.399999618530273,38.834922790527344,,,,
,,,,30.0,37.065673828125,19.899999618530273,45.77093124389648,,,,
,,,,26.0,34.10462188720703,30.899999618530273,34.6920166015625,,,,
,,,,29.0,35.93174743652344,42.5,46.9541130065918,,,,
,,,,12.0,33.14006042480469,60.900001525878906,47.562522888183594,,,,
,,,,30.0,41.42475891113281,105.8000030517578,86.21612548828125,,,,
,,,,26.0,37.495548248291016,37.099998474121094,31.928661346435547,,,,
,,,,20.0,33.87653732299805,38.70000076293945,29.663002014160156,,,,
,,,,17.0,43.18077087402344,37.599998474121094,29.68264389038086,,,,
,,,,13.0,39.34725189208984,36.5,31.02349090576172,,,,
,,,,10.0,35.786991119384766,36.0,30.9837646484375,,,,
,,,,32.0,39.98801803588867,35.5,31.168859481811523,,,,
,,,,29.0,39.66398620605469,34.0,30.684593200683594,,,,
,,,,26.0,35.995025634765625,33.5,29.745594024658203,,,,
,,,,25.0,36.42320251464844,33.0,31.389856338500977,,,,
,,,,23.0,36.51287460327149,32.0,29.00020980834961,,,,
,,,,92.12000274658205,65.93659210205078,28.299999237060547,30.27794647216797,,,,
,,,,23.0,33.2967529296875,27.0,40.75115966796875,,,,
,,,,22.0,34.26839828491211,27.0,40.74169158935547,,,,
,,,,22.0,41.32514953613281,27.0,31.127696990966797,,,,
