hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.09474000740364352,,,,
0.14819259303691235,,,,
0.12964075253976848,,,,
0.16541519226638313,,,,
0.24794805419433308,,,,
0.1650809263753399,,,,
0.17597332663259846,,,,
0.08673416382071841,,,,
0.10586085304742077,,,,
0.05738814642726098,,,,
0.18875898097994814,,,,
0.07220174410743585,,,,
0.308427378952533,,,,
0.15957112874684465,,,,
0.1694565480574879,,,,
0.17665490983351817,,,,
0.053568811742140676,,,,
0.21158870303101018,,,,
0.14543024483386247,,,,
0.0689562331179181,,,,
0.12476567909841507,,,,
0.1817644693831726,,,,
0.3544906082601694,,,,
0.15727380356843979,,,,
0.31391172963791614,,,,
0.14293895881465857,,,,
0.08982246832966134,,,,
0.14735601953962352,,,,
0.13602828788878196,,,,
0.07735976279395307,,,,
0.20916018982153783,,,,
0.2116126559794116,,,,
0.12134546180147376,,,,
0.10956766021048492,,,,
0.23981538348983067,,,,
0.06766744830092541,,,,
0.24187630506835744,,,,
0.23353212613641716,,,,
0.13648349614666544,,,,
0.161765788125398,,,,
0.17208398236216604,,,,
0.08288805382109654,,,,
0.24379430332676644,,,,
0.30465353108480797,,,,
0.22138254988232942,,,,
0.1586747079324753,,,,
0.30356733613494447,,,,
0.2703131272472087,,,,
0.16659986945120364,,,,
0.0809112768528899,,,,
0.4365794868802786,,,,
0.1321802567976531,,,,
0.24974848349694612,,,,
0.06819473479338711,,,,
0.1261619993777825,,,,
0.18724721634211616,,,,
0.05641431519600837,,,,
0.15804523886017763,,,,
0.1040696904009879,,,,
0.15924956320246642,,,,
0.3205599811227481,,,,
0.2136022974603995,,,,
0.2981750610053089,,,,
0.16935217990455542,,,,
0.13562026507475666,,,,
0.1624877523498307,,,,
0.06362572588597293,,,,
0.26563689104383614,,,,
0.26989978914337354,,,,
0.12008544316737679,,,,
0.07082464398218424,,,,
0.2474003474536235,,,,
0.18717062273023344,,,,
0.3376984733507067,,,,
0.10681145616324383,,,,
0.10934190834796365,,,,
0.30522441418951685,,,,
0.18124757014264836,,,,
0.01798119917965879,,,,
0.24547337998367347,,,,
0.24133982121143638,,,,
0.15835817211220382,,,,
0.1732586594326755,,,,
0.20249508634917046,,,,
0.19043264920103997,,,,
0.08318948892518341,,,,
0.12790113565307748,,,,
0.30854050758180895,,,,
0.2476216457300464,,,,
0.22545740373073664,,,,
0.2220158919097337,,,,
0.3129120327281938,,,,
0.2670694222528842,,,,
0.15407994333011188,,,,
0.06702816427662373,,,,
0.3780580065811394,,,,
